sku_id,product_name,brand,category,sub_category,base_price,quality_score,price_tier,overpriced_flag,weak_listing_flag
朴西_0009,朴西微风靴子,朴西,鞋靴,靴子,239.0,0.537,中价,False,False
朴西_0010,朴西舒适款板鞋,朴西,鞋靴,板鞋,232.0,0.639,中价,False,False
朴西_0011,朴西复古跑步鞋,朴西,鞋靴,跑步鞋,171.0,0.891,低价,False,False
朴西_0012,朴西百搭工装鞋,朴西,鞋靴,工装鞋,360.0,0.663,高价,False,False
朴西_0013,朴西经典运动休闲鞋,朴西,鞋靴,运动休闲鞋,250.0,0.665,中价,False,False
朴西_0014,朴西光感凉鞋,朴西,鞋靴,凉鞋,241.0,0.769,中价,False,False
朴西_0015,朴西都市运动休闲鞋,朴西,鞋靴,运动休闲鞋,151.0,0.856,低价,False,False
朴西_0016,朴西极简凉鞋,朴西,鞋靴,凉鞋,284.0,0.905,中价,False,False
朴西_0017,朴西防滑板鞋,朴西,鞋靴,板鞋,291.0,0.434,中价,True,False
朴西_0018,朴西减震跑步鞋,朴西,鞋靴,跑步鞋,258.0,0.836,中价,False,False
朴西_0019,朴西都市跑步鞋,朴西,鞋靴,跑步鞋,249.0,0.423,中价,False,False
朴西_0020,朴西户外款皮鞋,朴西,鞋靴,皮鞋,349.0,0.592,高价,True,False
朴西_0021,朴西光感工装鞋,朴西,鞋靴,工装鞋,438.0,0.791,高价,False,True
朴西_0022,朴西暖阳凉鞋,朴西,鞋靴,凉鞋,184.0,0.374,低价,True,False
朴西_0023,朴西暖阳跑步鞋,朴西,鞋靴,跑步鞋,281.0,0.465,中价,False,False
朴西_0024,朴西耐磨跑步鞋,朴西,鞋靴,跑步鞋,306.0,0.681,中价,False,False
朴西_0025,朴西复古皮鞋,朴西,鞋靴,皮鞋,183.0,0.416,低价,False,False
朴西_0026,朴西都市凉鞋,朴西,鞋靴,凉鞋,286.0,0.656,中价,False,False
朴西_0027,朴西暖阳帆布鞋,朴西,鞋靴,帆布鞋,221.0,0.522,中价,False,False
朴西_0028,朴西舒适款板鞋,朴西,鞋靴,板鞋,208.0,0.556,中价,False,False
朴西_0029,朴西减震凉鞋,朴西,鞋靴,凉鞋,207.0,0.311,中价,True,False
朴西_0030,朴西轻量跑步鞋,朴西,鞋靴,跑步鞋,120.0,0.483,低价,False,False
朴西_0031,朴西光感工装鞋,朴西,鞋靴,工装鞋,373.0,0.725,高价,False,False
朴西_0032,朴西微风工装鞋,朴西,鞋靴,工装鞋,196.0,0.827,低价,False,False
朴西_0033,朴西耐磨板鞋,朴西,鞋靴,板鞋,315.0,0.407,中价,False,False
朴西_0034,朴西百搭跑步鞋,朴西,鞋靴,跑步鞋,321.0,0.277,中价,False,False
朴西_0035,朴西暖阳运动休闲鞋,朴西,鞋靴,运动休闲鞋,214.0,0.7,中价,True,False
西遇_0001,西遇光感跑步鞋,西遇,鞋靴,跑步鞋,238.0,0.862,中价,False,False
西遇_0002,西遇轻氧皮鞋,西遇,鞋靴,皮鞋,234.0,0.473,中价,False,True
西遇_0003,西遇耐磨皮鞋,西遇,鞋靴,皮鞋,149.0,0.714,低价,False,False
西遇_0004,西遇微风工装鞋,西遇,鞋靴,工装鞋,238.0,0.73,中价,False,False
西遇_0005,西遇暖阳皮鞋,西遇,鞋靴,皮鞋,192.0,0.76,中价,False,False
西遇_0006,西遇光感靴子,西遇,鞋靴,靴子,318.0,0.596,高价,False,False
西遇_0007,西遇透气板鞋,西遇,鞋靴,板鞋,182.0,0.36,低价,False,False
西遇_0008,西遇耐磨运动休闲鞋,西遇,鞋靴,运动休闲鞋,294.0,0.344,高价,False,False
西遇_0009,西遇减震皮鞋,西遇,鞋靴,皮鞋,291.0,0.633,高价,False,False
西遇_0010,西遇光感板鞋,西遇,鞋靴,板鞋,239.0,0.655,中价,True,True
西遇_0011,西遇暖阳工装鞋,西遇,鞋靴,工装鞋,151.0,0.497,低价,True,False
西遇_0012,西遇限定皮鞋,西遇,鞋靴,皮鞋,201.0,0.693,中价,False,False
西遇_0013,西遇透气板鞋,西遇,鞋靴,板鞋,209.0,0.676,中价,False,False
西遇_0014,西遇百搭板鞋,西遇,鞋靴,板鞋,125.0,0.549,低价,False,False
西遇_0015,西遇极简靴子,西遇,鞋靴,靴子,237.0,0.764,中价,False,False
西遇_0016,西遇轻量运动休闲鞋,西遇,鞋靴,运动休闲鞋,231.0,0.309,中价,True,False
西遇_0017,西遇限定工装鞋,西遇,鞋靴,工装鞋,293.0,0.573,高价,False,False
西遇_0018,西遇复古跑步鞋,西遇,鞋靴,跑步鞋,176.0,0.47,低价,False,False
西遇_0019,西遇百搭帆布鞋,西遇,鞋靴,帆布鞋,110.0,0.427,低价,True,True
西遇_0020,西遇减震凉鞋,西遇,鞋靴,凉鞋,389.0,0.669,高价,False,False
西遇_0021,西遇耐磨靴子,西遇,鞋靴,靴子,393.0,0.248,高价,False,False
西遇_0022,西遇户外款凉鞋,西遇,鞋靴,凉鞋,308.0,0.624,高价,False,False
西遇_0023,西遇极简靴子,西遇,鞋靴,靴子,189.0,0.34,中价,False,False
西遇_0024,西遇暖阳皮鞋,西遇,鞋靴,皮鞋,117.0,0.606,低价,False,False
西遇_0025,西遇轻量工装鞋,西遇,鞋靴,工装鞋,102.0,0.971,低价,False,True
西遇_0026,西遇暖阳工装鞋,西遇,鞋靴,工装鞋,167.0,0.7,低价,True,False
西遇_0027,西遇光感板鞋,西遇,鞋靴,板鞋,252.0,0.241,中价,True,True
西遇_0028,西遇复古帆布鞋,西遇,鞋靴,帆布鞋,313.0,0.684,高价,False,False
西遇_0029,西遇舒适款凉鞋,西遇,鞋靴,凉鞋,235.0,0.648,中价,False,False
西遇_0030,西遇轻量皮鞋,西遇,鞋靴,皮鞋,114.0,0.412,低价,False,True
百田森_0001,百田森限定板鞋,百田森,鞋靴,板鞋,249.0,0.557,中价,False,False
百田森_0002,百田森极简靴子,百田森,鞋靴,靴子,226.0,0.709,中价,False,False
百田森_0003,百田森云感靴子,百田森,鞋靴,靴子,221.0,0.753,中价,False,False
百田森_0004,百田森户外款靴子,百田森,鞋靴,靴子,199.0,0.375,中价,False,False
百田森_0005,百田森光感运动休闲鞋,百田森,鞋靴,运动休闲鞋,254.0,0.8,中价,False,False
百田森_0006,百田森减震板鞋,百田森,鞋靴,板鞋,229.0,0.689,中价,False,False
百田森_0007,百田森耐磨皮鞋,百田森,鞋靴,皮鞋,222.0,0.701,中价,True,False
百田森_0008,百田森暖阳帆布鞋,百田森,鞋靴,帆布鞋,179.0,0.592,中价,False,False
百田森_0009,百田森透气凉鞋,百田森,鞋靴,凉鞋,183.0,0.6,中价,False,False
百田森_0010,百田森限定工装鞋,百田森,鞋靴,工装鞋,241.0,0.467,中价,False,False
百田森_0011,百田森防滑跑步鞋,百田森,鞋靴,跑步鞋,97.0,0.739,低价,False,False
百田森_0012,百田森云感帆布鞋,百田森,鞋靴,帆布鞋,317.0,0.365,高价,False,False
百田森_0013,百田森暖阳板鞋,百田森,鞋靴,板鞋,225.0,0.747,中价,False,False
百田森_0014,百田森减震工装鞋,百田森,鞋靴,工装鞋,310.0,0.356,高价,False,False
百田森_0015,百田森云感板鞋,百田森,鞋靴,板鞋,123.0,0.651,低价,False,False
百田森_0016,百田森云感皮鞋,百田森,鞋靴,皮鞋,102.0,0.527,低价,False,False
百田森_0017,百田森限定跑步鞋,百田森,鞋靴,跑步鞋,152.0,0.741,低价,True,False
百田森_0018,百田森极简运动休闲鞋,百田森,鞋靴,运动休闲鞋,196.0,0.619,中价,False,False
百田森_0019,百田森舒适款皮鞋,百田森,鞋靴,皮鞋,160.0,0.827,低价,True,False
百田森_0020,百田森轻量皮鞋,百田森,鞋靴,皮鞋,235.0,0.448,中价,False,False
百田森_0021,百田森新季板鞋,百田森,鞋靴,板鞋,194.0,0.268,中价,True,False
百田森_0022,百田森限定板鞋,百田森,鞋靴,板鞋,168.0,0.662,中价,False,False
百田森_0023,百田森暖阳凉鞋,百田森,鞋靴,凉鞋,269.0,0.708,高价,False,False
百田森_0024,百田森经典凉鞋,百田森,鞋靴,凉鞋,182.0,0.716,中价,False,False
百田森_0025,百田森云感凉鞋,百田森,鞋靴,凉鞋,190.0,0.623,中价,False,False
百田森_0026,百田森耐磨凉鞋,百田森,鞋靴,凉鞋,134.0,0.821,低价,False,True
百田森_0027,百田森限定帆布鞋,百田森,鞋靴,帆布鞋,298.0,0.523,高价,False,True
百田森_0028,百田森科技感皮鞋,百田森,鞋靴,皮鞋,138.0,0.694,低价,False,False
康莉_0001,康莉轻量皮鞋,康莉,鞋靴,皮鞋,222.0,0.716,中价,True,False
康莉_0002,康莉科技感板鞋,康莉,鞋靴,板鞋,218.0,0.499,中价,False,False
康莉_0003,康莉轻氧运动休闲鞋,康莉,鞋靴,运动休闲鞋,122.0,0.927,低价,False,False
康莉_0004,康莉微风帆布鞋,康莉,鞋靴,帆布鞋,173.0,0.617,中价,False,False
康莉_0005,康莉经典凉鞋,康莉,鞋靴,凉鞋,180.0,0.617,中价,False,False
康莉_0006,康莉耐磨跑步鞋,康莉,鞋靴,跑步鞋,173.0,0.601,中价,False,True
康莉_0007,康莉户外款运动休闲鞋,康莉,鞋靴,运动休闲鞋,170.0,0.782,中价,True,True
康莉_0008,康莉舒适款凉鞋,康莉,鞋靴,凉鞋,113.0,0.61,低价,False,False
康莉_0009,康莉新季工装鞋,康莉,鞋靴,工装鞋,256.0,0.312,高价,True,False
康莉_0010,康莉舒适款跑步鞋,康莉,鞋靴,跑步鞋,195.0,0.922,中价,False,False
康莉_0011,康莉暖阳工装鞋,康莉,鞋靴,工装鞋,219.0,0.506,中价,False,False
康莉_0012,康莉轻量运动休闲鞋,康莉,鞋靴,运动休闲鞋,121.0,0.584,低价,False,False
康莉_0013,康莉防滑工装鞋,康莉,鞋靴,工装鞋,219.0,0.765,中价,True,False
康莉_0014,康莉减震工装鞋,康莉,鞋靴,工装鞋,77.0,0.303,低价,True,False
康莉_0015,康莉都市靴子,康莉,鞋靴,靴子,149.0,0.763,中价,False,False
康莉_0016,康莉都市皮鞋,康莉,鞋靴,皮鞋,149.0,0.482,中价,True,False
康莉_0017,康莉光感板鞋,康莉,鞋靴,板鞋,134.0,0.633,低价,False,False
康莉_0018,康莉云感跑步鞋,康莉,鞋靴,跑步鞋,95.0,0.422,低价,False,False
康莉_0019,康莉限定板鞋,康莉,鞋靴,板鞋,174.0,0.432,中价,False,False
康莉_0020,康莉都市帆布鞋,康莉,鞋靴,帆布鞋,103.0,0.479,低价,True,False
康莉_0021,康莉减震靴子,康莉,鞋靴,靴子,277.0,0.474,高价,False,False
康莉_0022,康莉百搭帆布鞋,康莉,鞋靴,帆布鞋,288.0,0.536,高价,False,False
康莉_0023,康莉新季工装鞋,康莉,鞋靴,工装鞋,288.0,0.848,高价,False,False
康莉_0024,康莉极简皮鞋,康莉,鞋靴,皮鞋,250.0,0.885,高价,False,False
康莉_0025,康莉舒适款运动休闲鞋,康莉,鞋靴,运动休闲鞋,157.0,0.761,中价,False,False
康莉_0026,康莉耐磨跑步鞋,康莉,鞋靴,跑步鞋,87.0,0.829,低价,False,False
ZHR_0001,ZHR新季跑步鞋,ZHR,鞋靴,跑步鞋,103.0,0.465,低价,False,False
ZHR_0002,ZHR都市皮鞋,ZHR,鞋靴,皮鞋,276.0,0.512,高价,False,False
ZHR_0003,ZHR经典板鞋,ZHR,鞋靴,板鞋,175.0,0.376,中价,False,True
ZHR_0004,ZHR户外款皮鞋,ZHR,鞋靴,皮鞋,247.0,0.928,高价,False,False
ZHR_0005,ZHR户外款工装鞋,ZHR,鞋靴,工装鞋,108.0,0.605,低价,False,False
ZHR_0006,ZHR户外款凉鞋,ZHR,鞋靴,凉鞋,243.0,0.805,高价,True,False
ZHR_0007,ZHR暖阳运动休闲鞋,ZHR,鞋靴,运动休闲鞋,160.0,0.608,中价,False,False
ZHR_0008,ZHR限定跑步鞋,ZHR,鞋靴,跑步鞋,228.0,0.555,高价,False,False
ZHR_0009,ZHR新季工装鞋,ZHR,鞋靴,工装鞋,113.0,0.609,低价,False,False
ZHR_0010,ZHR科技感靴子,ZHR,鞋靴,靴子,99.0,0.696,低价,False,False
ZHR_0011,ZHR微风板鞋,ZHR,鞋靴,板鞋,129.0,0.675,低价,False,True
ZHR_0012,ZHR舒适款运动休闲鞋,ZHR,鞋靴,运动休闲鞋,133.0,0.47,低价,False,False
ZHR_0013,ZHR耐磨工装鞋,ZHR,鞋靴,工装鞋,125.0,0.645,低价,True,False
ZHR_0014,ZHR舒适款工装鞋,ZHR,鞋靴,工装鞋,98.0,0.526,低价,False,False
ZHR_0015,ZHR极简运动休闲鞋,ZHR,鞋靴,运动休闲鞋,212.0,0.586,中价,False,False
ZHR_0016,ZHR云感跑步鞋,ZHR,鞋靴,跑步鞋,135.0,0.416,低价,False,False
ZHR_0017,ZHR光感凉鞋,ZHR,鞋靴,凉鞋,181.0,0.945,中价,True,False
ZHR_0018,ZHR光感跑步鞋,ZHR,鞋靴,跑步鞋,107.0,0.318,低价,False,False
ZHR_0019,ZHR透气运动休闲鞋,ZHR,鞋靴,运动休闲鞋,203.0,0.64,中价,False,False
ZHR_0020,ZHR科技感运动休闲鞋,ZHR,鞋靴,运动休闲鞋,132.0,0.699,低价,True,False
ZHR_0021,ZHR光感靴子,ZHR,鞋靴,靴子,200.0,0.546,中价,False,False
ZHR_0022,ZHR暖阳凉鞋,ZHR,鞋靴,凉鞋,212.0,0.416,中价,False,False
ZHR_0023,ZHR限定跑步鞋,ZHR,鞋靴,跑步鞋,128.0,0.866,低价,True,False
ZHR_0024,ZHR复古工装鞋,ZHR,鞋靴,工装鞋,209.0,0.525,中价,False,False
